time,price
11:08:02,6418.89
11:08:06,6418.89
11:08:07,6418.87
11:08:12,6418.54
11:08:17,6418.78
11:08:22,6418.6
11:08:27,6419.18
11:08:32,6419.8
11:08:37,6419.99
11:08:42,6420.08
11:08:47,6420.06
11:08:52,6420.18
11:08:57,6419.51
11:09:02,6421.1
11:09:06,6421.1
11:09:07,6421.37
11:09:12,6420.66
11:09:17,6420.75
11:09:22,6420.43
11:09:27,6420.34
11:09:32,6419.97
11:09:37,6420.13
11:09:42,6420.2
11:09:47,6420.42
11:09:52,6420.74
11:09:57,6420.47
11:10:02,6420.59
11:10:06,6420.59
11:10:07,6420.36
11:10:12,6419.72
11:10:17,6419.74
11:10:22,6419.38
11:10:27,6416.52
11:10:32,6417.37
11:10:37,6417.79
11:10:42,6417.53
11:10:47,6417.27
11:10:52,6417.46
11:10:57,6416.76
11:11:02,6417.05
11:11:06,6417.05
11:11:07,6417.23
11:11:12,6417.81
11:11:17,6418.55
11:11:22,6420.05
11:11:27,6420.61
11:11:32,6421.79
11:11:37,6421.31
11:11:42,6421.85
11:11:47,6422.25
11:11:52,6422.86
11:11:57,6423.28
11:12:02,6423.89
11:12:06,6423.89
11:12:07,6424.59
11:12:12,6425.13
11:12:17,6425.03
11:12:22,6425.22
11:12:27,6425.5
11:12:32,6426.42
11:12:37,6426.04
11:12:42,6426.57
11:12:47,6427.02
11:12:52,6427.73
11:12:57,6428.48
11:13:02,6428.92
11:13:06,6428.92
11:13:07,6428.95
11:13:12,6428.57
11:13:17,6429.69
11:13:22,6430.18
11:13:27,6430.74
11:13:32,6431.98
11:13:37,6432.72
11:13:42,6433.95
11:13:47,6434.64
11:13:52,6434.83
11:13:57,6435.08
11:14:02,6435.71
11:14:06,6435.71
11:14:07,6435.75
11:14:12,6435.36
11:14:17,6434.32
11:14:22,6433.57
11:14:27,6433.41
11:14:32,6433.34
11:14:37,6433.39
11:14:42,6433.14
11:14:47,6433.74
11:14:52,6433.48
11:14:57,6433.96
11:15:02,6434.01
11:15:06,6434.01
11:15:07,6433.42
11:15:12,6432.56
11:15:17,6432.38
11:15:22,6432.07
11:15:27,6431.31
11:15:32,6430.24
11:15:37,6430.07
11:15:42,6429.22
11:15:47,6429.05
11:15:52,6429.58
11:15:57,6429.96
11:16:02,6430.35
11:16:06,6430.35
11:16:07,6430.83
11:16:12,6430.7
11:16:17,6431.59
11:16:22,6431.59
11:16:27,6432.33
11:16:32,6433.04
11:16:37,6433.42
11:16:42,6433.9
11:16:47,6434.43
11:16:52,6434.65
11:16:57,6434.09
11:17:02,6433.19
11:17:06,6433.19
11:17:07,6432.66
11:17:12,6432.1
11:17:17,6431.74
11:17:22,6431.89
11:17:27,6431.48
11:17:32,6431.08
11:17:37,6431.43
11:17:42,6430.33
11:17:47,6427.27
11:17:52,6426.91
11:17:57,6427.08
11:18:02,6427.48
11:18:06,6427.48
11:18:07,6427.89
11:18:12,6428.16
11:18:17,6428.24
11:18:22,6427.79
11:18:27,6428.26
11:18:32,6427.67
11:18:37,6428.17
11:18:42,6428.19
11:18:47,6428.16
11:18:52,6428.12
11:18:57,6428.59
11:19:02,6429.01
11:19:06,6429.01
11:19:07,6429.1
11:19:12,6429.45
11:19:17,6429.53
11:19:22,6429.47
11:19:27,6429.88
11:19:32,6429.83
11:19:37,6429.74
11:19:42,6430.4
11:19:47,6430.14
11:19:52,6429.52
11:19:57,6429.89
11:20:02,6430.55
11:20:06,6430.55
11:20:07,6430.73
11:20:12,6431.3
11:20:17,6433.55
11:20:22,6433.65
11:20:27,6434.29
11:20:32,6433.65
11:20:37,6434.23
11:20:42,6434.97
11:20:47,6434.86
11:20:52,6434.6
11:20:57,6435.16
11:21:02,6435.14
11:21:05,6435.14
11:21:07,6435.33
11:21:12,6435.72
11:21:17,6436.6
11:21:22,6436.36
11:21:27,6436.64
11:21:32,6436.82
11:21:37,6437.22
11:21:42,6436.76
11:21:47,6438.2
11:21:52,6437.65
11:21:57,6437.55
11:22:02,6438.55
11:22:05,6438.55
11:22:07,6438.2
11:22:12,6438.34
11:22:17,6438.68
11:22:22,6439.23
11:22:27,6439.08
11:22:32,6439.66
11:22:37,6439.64
11:22:42,6439.82
11:22:47,6439.14
11:22:52,6439.44
11:22:57,6438.98
11:23:02,6439.31
11:23:05,6439.31
11:23:07,6439.26
11:23:12,6439.85
11:23:17,6440.08
11:23:22,6440.54
11:23:27,6441.51
11:23:32,6441.49
11:23:37,6441.03
11:23:42,6440.87
11:23:47,6441.32
11:23:52,6441.18
11:23:57,6441.92
11:24:02,6441.84
11:24:05,6441.84
11:24:07,6441.86
11:24:12,6441.31
11:24:17,6441.09
11:24:22,6440.98
11:24:27,6440.6
11:24:32,6440.1
11:24:37,6439.93
11:24:42,6438.9
11:24:47,6438.72
11:24:52,6439.15
11:24:57,6439.41
11:25:02,6439.7
11:25:05,6439.7
11:25:07,6440.02
11:25:12,6439.93
11:25:17,6439.95
11:25:22,6439.23
11:25:27,6438.59
11:25:32,6438.64
11:25:37,6437.61
11:25:42,6438.01
11:25:47,6437.72
11:25:52,6437.93
11:25:57,6438.09
11:26:02,6437.81
11:26:05,6437.81
11:26:07,6438.5
11:26:12,6438.08
11:26:17,6438.56
11:26:22,6438.73
11:26:27,6439.13
11:26:32,6439.94
11:26:37,6440.05
11:26:42,6439.65
11:26:47,6439.88
11:26:52,6439.83
11:26:57,6439.84
11:27:02,6439.83
11:27:05,6439.83
11:27:07,6439.43
11:27:12,6439.73
11:27:17,6439.85
11:27:22,6439.89
11:27:27,6439.66
11:27:32,6439.38
11:27:37,6439.48
11:27:42,6439.12
11:27:47,6438.96
11:27:52,6439.13
11:27:57,6439.59
11:28:02,6439.93
11:28:05,6439.93
11:28:07,6440.16
11:28:12,6440.65
11:28:17,6441.47
11:28:22,6441.5
11:28:27,6441.94
11:28:32,6441.67
11:28:37,6441.62
11:28:42,6441.14
11:28:47,6441.18
11:28:52,6441.46
11:28:57,6441.64
11:29:02,6442.17
11:29:05,6442.17
11:29:07,6441.65
11:29:12,6442.64
11:29:17,6442.68
11:29:22,6443.17
11:29:27,6443.08
11:29:32,6443.51
11:29:37,6444.09
11:29:42,6444.11
11:29:47,6444.56
11:29:52,6445.01
11:29:57,6444.97
13:00:02,6447.04
13:00:05,6447.04
13:00:07,6451.6
13:00:12,6454.12
13:00:17,6452.49
13:00:22,6450.28
13:00:27,6449.47
13:00:32,6447.86
13:00:37,6446.62
13:00:42,6445.38
13:00:47,6445.5
13:00:52,6445.64
13:00:57,6446.97
13:01:02,6449.11
13:01:05,6449.11
13:01:07,6450.96
13:01:12,6452.33
13:01:17,6451.16
13:01:22,6450.5
13:01:27,6449.62
13:01:32,6449.88
13:01:37,6450.47
13:01:42,6451
13:01:47,6451.38
13:01:52,6451.34
13:01:57,6451.3
13:02:02,6451.33
13:02:05,6451.33
13:02:07,6452.04
13:02:12,6452.87
13:02:17,6453.48
13:02:22,6453.66
13:02:27,6453.21
13:02:32,6454.29
13:02:37,6453.83
13:02:42,6454.1
13:02:47,6454.52
13:02:52,6454.33
13:02:57,6454.02
13:03:02,6455.01
13:03:05,6455.01
13:03:07,6455.29
13:03:12,6456.3
13:03:17,6457.12
13:03:22,6457.01
13:03:27,6456.87
13:03:32,6456.03
13:03:37,6455.42
13:03:42,6454.3
13:03:47,6452.88
13:03:52,6452.98
13:03:57,6453.55
13:04:02,6454.26
13:04:06,6454.26
13:04:07,6454.82
13:04:12,6455.37
13:04:17,6455.91
13:04:22,6456.29
13:04:27,6456.68
13:04:32,6455.52
13:04:37,6456.55
13:04:42,6457.99
13:04:47,6458.72
13:04:52,6459.07
13:04:57,6459.74
13:05:02,6459.94
13:05:05,6459.94
13:05:07,6460.02
13:05:12,6459.2
13:05:17,6458.07
13:05:22,6457.19
13:05:27,6456.5
13:05:32,6455.69
13:05:37,6455.48
13:05:42,6454.99
13:05:47,6454.51
13:05:52,6455.63
13:05:57,6455.42
13:06:02,6455.64
13:06:05,6455.64
13:06:07,6455.43
13:06:12,6455.52
13:06:17,6454.94
13:06:22,6454.41
13:06:27,6453.75
13:06:32,6453.12
13:06:37,6452.49
13:06:42,6451.91
13:06:47,6452.49
13:06:52,6452.44
13:06:57,6452.8
13:07:02,6453.41
13:07:06,6453.41
13:07:07,6453.74
13:07:12,6455.01
13:07:17,6455.01
13:07:22,6454.56
13:07:27,6454.25
13:07:32,6454.51
13:07:37,6454.25
13:07:42,6454.42
13:07:47,6454.76
13:07:52,6454.55
13:07:57,6454.13
13:08:02,6454.52
13:08:06,6454.52
13:08:07,6454.68
13:08:12,6455.26
13:08:17,6455.48
13:08:22,6455.32
13:08:27,6455.08
13:08:32,6455.38
13:08:37,6455.31
13:08:42,6455.54
13:08:47,6455.72
13:08:52,6455.98
13:08:57,6455.2
13:09:02,6454.1
13:09:06,6454.1
13:09:07,6453.13
13:09:12,6452.42
13:09:17,6451.47
13:09:22,6451.71
13:09:27,6451.32
13:09:32,6451.12
13:09:37,6451.95
13:09:42,6452.39
13:09:47,6453.37
13:09:52,6453.17
13:09:57,6453.5
13:10:02,6453.38
13:10:06,6453.38
13:10:07,6453.11
13:10:12,6454.11
13:10:17,6453.87
13:10:22,6453.96
13:10:27,6453.5
13:10:32,6454.02
13:10:37,6452.97
13:10:42,6451.56
13:10:47,6452.21
13:10:52,6451.51
13:10:57,6451.32
13:11:02,6451.5
13:11:06,6451.5
13:11:07,6452.05
13:11:12,6452.72
13:11:17,6453.78
13:11:22,6453.95
13:11:27,6453.99
13:11:32,6454.73
13:11:37,6454.45
13:11:42,6454.76
13:11:47,6454.72
13:11:52,6454.58
13:11:57,6454.75
13:12:02,6454.58
13:12:06,6454.58
13:12:07,6454.7
13:12:12,6454.52
13:12:17,6454.57
13:12:22,6454.71
13:12:27,6454.14
13:12:32,6454.06
13:12:37,6453.92
13:12:42,6453.62
13:12:47,6453.63
13:12:52,6453.3
13:12:57,6452.91
13:13:02,6453.32
13:13:06,6453.32
13:13:07,6453.07
13:13:12,6453.06
13:13:17,6451.77
13:13:22,6452.09
13:13:27,6452.2
13:13:32,6451
13:13:37,6451.26
13:13:42,6450.58
13:13:47,6448.31
13:13:52,6447.62
13:13:57,6445.64
13:14:02,6446.1
13:14:06,6446.1
13:14:07,6445.9
13:14:12,6445.22
13:14:17,6445.11
13:14:22,6445.02
13:14:27,6444.4
13:14:32,6444.39
13:14:37,6444.91
13:14:42,6445.33
13:14:47,6446.21
13:14:52,6445.65
13:14:57,6446.24
13:15:02,6446.23
13:15:06,6446.23
13:15:07,6445.94
13:15:12,6445.65
13:15:17,6446.39
13:15:22,6446.69
13:15:27,6446.57
13:15:32,6446.92
13:15:37,6447.15
13:15:42,6447.76
13:15:47,6448.37
13:15:52,6448.21
13:15:57,6448.96
13:16:02,6448.26
13:16:05,6448.26
13:16:07,6447.65
13:16:12,6446.3
13:16:17,6445.8
13:16:22,6445.18
13:16:27,6445.34
13:16:32,6446.33
13:16:37,6445.69
13:16:42,6445.97
13:16:47,6446.64
13:16:52,6446.49
13:16:57,6447.3
13:17:02,6446.71
13:17:05,6446.71
13:17:07,6446.5
13:17:12,6446.26
13:17:17,6446.72
13:17:22,6447.05
13:17:27,6447.83
13:17:32,6448.53
13:17:37,6448.39
13:17:42,6449.7
13:17:47,6449.73
13:17:52,6449.82
13:17:57,6449.78
13:18:02,6450.97
13:18:05,6450.97
13:18:07,6451.08
13:18:12,6451.71
13:18:17,6451.74
13:18:22,6451.85
13:18:27,6452.13
13:18:32,6452.99
13:18:37,6453.57
13:18:42,6454.43
13:18:47,6454.64
13:18:52,6455.55
13:18:57,6456.41
13:19:02,6457.14
13:19:05,6457.14
13:19:07,6456.92
13:19:12,6456.88
13:19:17,6456.88
13:19:22,6457.12
13:19:27,6457.04
13:19:32,6456.5
13:19:37,6456.34
13:19:42,6456.17
13:19:47,6455.28
13:19:52,6455.41
13:19:57,6454.95
13:20:02,6454.91
13:20:05,6454.91
13:20:07,6454.99
13:20:12,6455.67
13:20:17,6457.55
13:20:22,6458.16
13:20:27,6458.65
13:20:32,6458.62
13:20:37,6458.59
13:20:42,6458.85
13:20:47,6458.48
13:20:52,6458.8
13:20:57,6459.67
13:21:02,6457.42
13:21:05,6457.42
13:21:07,6457.49
13:21:12,6457.56
13:21:17,6456.61
13:21:22,6456.2
13:21:27,6455.38
13:21:32,6454.86
13:21:37,6455.29
13:21:42,6455.85
13:21:47,6455.64
13:21:52,6456.19
13:21:57,6455.85
13:22:02,6456.21
13:22:05,6456.21
13:22:07,6454.15
13:22:12,6452.93
13:22:17,6453.48
13:22:22,6453.1
13:22:27,6452.5
13:22:32,6453.25
13:22:37,6453.78
13:22:42,6454.24
13:22:47,6454.88
13:22:52,6455.14
13:22:57,6455.64
13:23:02,6455.66
13:23:05,6455.66
13:23:07,6455.4
13:23:12,6455.54
13:23:17,6454.71
13:23:22,6453.59
13:23:27,6451.73
13:23:32,6452.39
13:23:37,6452.52
13:23:42,6452.9
13:23:47,6453.39
13:23:52,6453.36
13:23:57,6453.76
13:24:02,6453.96
13:24:05,6453.96
13:24:07,6453.11
13:24:12,6449.53
13:24:17,6445.45
13:24:22,6443.26
13:24:27,6442.48
13:24:32,6443.2
13:24:37,6443.55
13:24:42,6443.88
13:24:47,6443.01
13:24:52,6442.38
13:24:57,6441.05
13:25:02,6439.2
13:25:05,6439.2
13:25:07,6439.99
13:25:12,6440.66
13:25:17,6441.89
13:25:22,6442.94
13:25:27,6443.3
13:25:32,6444.25
13:25:37,6444.45
13:25:42,6445.45
13:25:47,6445.35
13:25:52,6445.79
13:25:57,6445.46
13:26:02,6445.38
13:26:05,6445.38
13:26:07,6445.38
13:26:12,6445.08
13:26:17,6444.72
13:26:22,6443.74
13:26:27,6444.71
13:26:32,6445.26
13:26:37,6445.25
13:26:42,6445.63
13:26:47,6445.76
13:26:52,6445.57
13:26:57,6445.33
13:27:02,6443.7
13:27:05,6443.7
13:27:07,6443.59
13:27:12,6443.8
13:27:17,6443.74
13:27:22,6443.75
13:27:27,6443.94
13:27:32,6444.23
13:27:37,6444.73
13:27:42,6444.83
13:27:47,6445.28
13:27:52,6445.37
13:27:57,6445.91
13:28:02,6445.87
13:28:05,6445.87
13:28:07,6445.63
13:28:12,6445.44
13:28:17,6445.52
13:28:22,6445.85
13:28:27,6445.36
13:28:32,6445.46
13:28:37,6445.96
13:28:42,6446.33
13:28:47,6443.84
13:28:52,6444.84
13:28:57,6445.81
13:29:02,6445.62
13:29:05,6445.62
13:29:07,6445.16
13:29:12,6443.98
13:29:17,6444.46
13:29:22,6444.8
13:29:27,6445.73
13:29:32,6445.07
13:29:37,6444.9
13:29:42,6444.8
13:29:47,6445.36
13:29:52,6445.51
13:29:57,6446.43
13:30:02,6445.79
13:30:05,6445.79
13:30:07,6445.69
13:30:12,6445.61
13:30:17,6443.53
13:30:22,6443.39
13:30:27,6444.28
13:30:32,6444.38
13:30:37,6444.64
13:30:42,6444.8
13:30:47,6445.11
13:30:52,6445.54
13:30:57,6447.56
13:31:02,6447.37
13:31:05,6447.37
13:31:07,6447.44
13:31:12,6447.91
13:31:17,6448.6
13:31:22,6448.86
13:31:27,6449.18
13:31:32,6448.9
13:31:37,6448.8
13:31:42,6449.02
13:31:47,6449.11
13:31:52,6449.64
13:31:57,6449.65
13:32:02,6449.88
13:32:05,6449.88
13:32:07,6450.12
13:32:12,6449.52
13:32:17,6449.44
13:32:22,6449.51
13:32:27,6450.04
13:32:32,6450.29
13:32:37,6451.03
13:32:42,6450.96
13:32:47,6451.83
13:32:52,6451.89
13:32:57,6452.33
13:33:02,6453.35
13:33:06,6453.35
13:33:07,6453.03
13:33:12,6452.85
13:33:17,6452.19
13:33:22,6452.57
13:33:27,6452.72
13:33:32,6451.98
13:33:37,6452.31
13:33:42,6451.9
13:33:47,6451
13:33:52,6450.29
13:33:57,6450.5
13:34:02,6450.78
13:34:05,6450.78
13:34:07,6450.7
13:34:12,6451.14
13:34:17,6451.33
13:34:22,6451.49
13:34:27,6451.85
13:34:32,6451.18
13:34:37,6451.32
13:34:42,6451.86
13:34:47,6452.46
13:34:52,6452.76
13:34:57,6452.91
13:35:02,6453.46
13:35:05,6453.46
13:35:07,6452.67
13:35:12,6451.44
13:35:17,6447.28
13:35:22,6445.66
13:35:27,6443.23
13:35:32,6445.26
13:35:37,6445.02
13:35:42,6446.09
13:35:47,6447.13
13:35:52,6447.31
13:35:57,6447.78
13:36:02,6448.08
13:36:05,6448.08
13:36:07,6448.04
13:36:12,6448.48
13:36:17,6448.81
13:36:22,6448.79
13:36:27,6449.51
13:36:32,6449.55
13:36:37,6449.2
13:36:42,6449.11
13:36:47,6449.38
13:36:52,6449.7
13:36:57,6449.96
13:37:02,6450.6
13:37:05,6450.6
13:37:07,6450.49
13:37:12,6450.04
13:37:17,6450.01
13:37:22,6449.86
13:37:27,6449.14
13:37:32,6449.62
13:37:37,6449.54
13:37:42,6449.54
13:37:47,6450.09
13:37:52,6449.73
13:37:57,6449.56
13:38:02,6448.55
13:38:05,6448.55
13:38:07,6448.39
13:38:12,6448.07
13:38:17,6446.95
13:38:22,6446.25
13:38:27,6447.54
13:38:32,6448.05
13:38:37,6448.12
13:38:42,6449.13
13:38:47,6448.95
13:38:52,6448.64
13:38:57,6449.04
13:39:02,6449.1
13:39:05,6449.1
13:39:07,6449.22
13:39:12,6449.92
13:39:17,6450.24
13:39:22,6450.16
13:39:27,6450.85
13:39:32,6451.2
13:39:37,6451.38
13:39:42,6451.41
13:39:47,6451.54
13:39:52,6451.65
13:39:57,6452.18
13:40:02,6452.2
13:40:05,6452.2
13:40:07,6452.2
13:40:12,6452.47
13:40:17,6452.35
13:40:22,6452.28
13:40:27,6452.9
13:40:32,6453.24
13:40:37,6453.54
13:40:42,6454.22
13:40:47,6455.11
13:40:52,6455.37
13:40:57,6455.97
13:41:02,6455.81
13:41:05,6455.81
13:41:07,6455.6
13:41:12,6455.19
13:41:17,6454.49
13:41:22,6453.36
13:41:27,6452.45
13:41:32,6451.95
13:41:37,6452.31
13:41:42,6452.72
13:41:47,6453.5
13:41:52,6453.38
13:41:57,6454.06
13:42:02,6454.23
13:42:05,6454.23
13:42:07,6453.96
13:42:12,6454.17
13:42:17,6454.4
13:42:22,6454.25
13:42:27,6453.57
13:42:32,6454.52
13:42:37,6454.87
13:42:42,6454.95
13:42:47,6454.92
13:42:52,6455.4
13:42:57,6456.15
13:43:02,6456.35
13:43:06,6456.35
13:43:07,6456.6
13:43:12,6456.76
13:43:17,6456.75
13:43:22,6457.18
13:43:27,6457.5
13:43:32,6458.04
13:43:37,6458.6
13:43:42,6460.05
13:43:47,6459.77
13:43:52,6459.83
13:43:57,6460.48
13:44:02,6460.75
13:44:06,6460.75
13:44:07,6460.89
13:44:12,6461.1
13:44:17,6460.77
13:44:22,6460.97
13:44:27,6460.48
13:44:32,6459.82
13:44:37,6459.77
13:44:42,6460.01
13:44:47,6460.06
13:44:52,6460.06
13:44:57,6460.24
13:45:02,6460.29
13:45:06,6460.29
13:45:07,6460.02
13:45:12,6461.02
13:45:17,6461.17
13:45:22,6461.29
13:45:27,6462.25
13:45:32,6462
13:45:37,6461.58
13:45:42,6461.8
13:45:47,6462.11
13:45:52,6462.75
13:45:57,6462.52
13:46:02,6463.13
13:46:06,6463.13
13:46:07,6462.92
13:46:12,6462.44
13:46:17,6460.46
13:46:22,6460.49
13:46:27,6460.3
13:46:32,6461.07
13:46:37,6461.25
13:46:42,6461.74
13:46:47,6461.59
13:46:52,6461.97
13:46:57,6462.16
13:47:02,6462.07
13:47:06,6462.07
13:47:07,6461.89
13:47:12,6461.7
13:47:17,6461.84
13:47:22,6461.48
13:47:27,6461.98
13:47:32,6462.67
13:47:37,6462.84
13:47:42,6463.23
13:47:47,6463.16
13:47:52,6463.17
13:47:57,6462.97
13:48:02,6462.85
13:48:06,6462.85
13:48:07,6462.54
13:48:12,6462.79
13:48:17,6462.14
13:48:22,6462.3
13:48:27,6462.8
13:48:32,6463.54
13:48:37,6463.56
13:48:42,6463.64
13:48:47,6462.63
13:48:52,6462.98
13:48:57,6462.89
13:49:02,6463.63
13:49:06,6463.63
13:49:07,6463.27
13:49:12,6461.59
13:49:17,6460.26
13:49:22,6460.5
13:49:27,6460.15
13:49:32,6460.44
13:49:37,6460.37
13:49:42,6461.15
13:49:47,6461.29
13:49:52,6461.13
13:49:57,6461.27
13:50:02,6461.37
13:50:06,6461.37
13:50:07,6461.53
13:50:12,6462.27
13:50:17,6462.75
13:50:22,6463.29
13:50:27,6462.99
13:50:32,6463.52
13:50:37,6463.5
13:50:42,6462.51
13:50:47,6462.96
13:50:52,6462.93
13:50:57,6463.54
13:51:02,6463.9
13:51:06,6463.9
13:51:07,6463.62
13:51:12,6462.98
13:51:17,6461.28
13:51:22,6460.75
13:51:27,6460.62
13:51:32,6461.37
13:51:37,6461.09
13:51:42,6461.72
13:51:47,6462.45
13:51:52,6462.85
13:51:57,6463.26
13:52:02,6463.3
13:52:06,6463.3
13:52:07,6463.5
13:52:12,6464.14
13:52:17,6464.98
13:52:22,6464.95
13:52:27,6466.42
13:52:32,6466.3
13:52:37,6466.52
13:52:42,6466.48
13:52:47,6467.17
13:52:52,6467.31
13:52:57,6467.91
13:53:02,6467.83
13:53:06,6467.83
13:53:07,6467.72
13:53:12,6468.07
13:53:17,6466.33
13:53:22,6467.09
13:53:27,6466.75
13:53:32,6467.16
13:53:37,6466.97
13:53:42,6467.37
13:53:47,6467.97
13:53:52,6468.31
13:53:57,6468.56
13:54:02,6468.98
13:54:05,6468.98
13:54:07,6469.32
13:54:12,6469.51
13:54:17,6469.12
13:54:22,6469.17
13:54:27,6469.12
13:54:32,6469.07
13:54:37,6468.6
13:54:42,6466.54
13:54:47,6465.58
13:54:52,6466.03
13:54:57,6466.25
13:55:02,6465.53
13:55:05,6465.53
13:55:07,6465.96
13:55:12,6466.37
13:55:17,6467.31
13:55:22,6467.03
13:55:27,6467.5
13:55:32,6467.51
13:55:37,6467.8
13:55:42,6468.42
13:55:47,6468.57
13:55:52,6467.81
13:55:57,6467.98
13:56:02,6467.14
13:56:05,6467.14
13:56:07,6467.28
13:56:12,6468.05
13:56:17,6468.31
13:56:22,6467.87
13:56:27,6467.81
13:56:32,6466.93
13:56:37,6466.69
13:56:42,6466.36
13:56:47,6465.89
13:56:52,6463.55
13:56:57,6462.84
13:57:02,6462.33
13:57:05,6462.33
13:57:07,6462.51
13:57:12,6462.51
13:57:17,6463.04
13:57:22,6463.68
13:57:27,6463.61
13:57:32,6463.52
13:57:37,6463.68
13:57:42,6463.41
13:57:47,6463.91
13:57:52,6463.96
13:57:57,6463.93
13:58:02,6464.09
13:58:05,6464.09
13:58:07,6464.01
13:58:12,6463.35
13:58:17,6463.16
13:58:22,6463.14
13:58:27,6463.8
13:58:32,6463.61
13:58:37,6461.95
13:58:42,6462.19
13:58:47,6461.49
13:58:52,6462.32
13:58:57,6461.4
13:59:02,6462.37
13:59:05,6462.37
13:59:07,6462.49
13:59:12,6462.79
13:59:17,6463.04
13:59:22,6462.01
13:59:27,6463.32
13:59:32,6463.31
13:59:37,6463.87
13:59:42,6464.08
13:59:47,6464.55
13:59:52,6464.07
13:59:57,6464.1
14:00:02,6462.08
14:00:05,6462.08
14:00:07,6462.06
14:00:12,6462.31
14:00:17,6461.7
14:00:22,6461.74
14:00:27,6460.99
14:00:32,6460.91
14:00:37,6461.37
14:00:42,6462.01
14:00:47,6462.72
14:00:52,6463.08
14:00:57,6463.71
14:01:02,6463.98
14:01:05,6463.98
14:01:07,6464.07
14:01:12,6463.89
14:01:17,6462.77
14:01:22,6461.51
14:01:27,6459.2
14:01:32,6457.54
14:01:37,6456.62
14:01:42,6456.58
14:01:47,6457.32
14:01:52,6457.96
14:01:57,6458.65
14:02:02,6459.23
14:02:06,6459.23
14:02:07,6459.73
14:02:12,6459.3
14:02:17,6460.51
14:02:22,6460.2
14:02:27,6459.59
14:02:32,6459.47
14:02:37,6459.92
14:02:42,6460.26
14:02:47,6460.53
14:02:52,6460.64
14:02:57,6460.71
14:03:02,6460.59
14:03:06,6460.59
14:03:07,6460.45
14:03:12,6460.54
14:03:17,6460.13
14:03:22,6459.79
14:03:27,6457.89
14:03:32,6458.58
14:03:37,6459.13
14:03:42,6460.2
14:03:47,6460.38
14:03:52,6460.72
14:03:57,6460.52
14:04:02,6460.74
14:04:06,6460.74
14:04:07,6460.66
14:04:12,6461.35
14:04:17,6461.89
14:04:22,6462.8
14:04:27,6463.37
14:04:32,6464.41
14:04:37,6464.33
14:04:42,6464.19
14:04:47,6463.66
14:04:52,6464.25
14:04:57,6464.72
14:05:02,6464.48
14:05:06,6464.48
14:05:07,6464.4
14:05:12,6464.94
14:05:17,6465.21
14:05:22,6465.79
14:05:27,6466
14:05:32,6466.53
14:05:37,6466.18
14:05:42,6466.2
14:05:47,6466.31
14:05:52,6466.28
14:05:57,6466.58
14:06:02,6467.03
14:06:06,6467.03
14:06:07,6466.7
14:06:12,6465.71
14:06:17,6466.26
14:06:22,6467.12
14:06:27,6467.14
14:06:32,6467.68
14:06:37,6467.47
14:06:42,6467.52
14:06:47,6467.34
14:06:52,6468.01
14:06:57,6468.5
14:07:02,6468.72
14:07:07,6468.68
14:07:12,6467.14
14:07:17,6465.59
14:07:22,6463.52
14:07:27,6462.32
14:07:32,6462.12
14:07:37,6461.48
14:07:42,6462.52
14:07:47,6462.29
14:07:52,6461.52
14:07:57,6460.65
14:08:02,6460.23
14:08:06,6460.23
14:08:07,6460.53
14:08:12,6460.29
14:08:17,6460.48
14:08:22,6461.86
14:08:27,6462.95
14:08:32,6463.94
14:08:37,6464.53
14:08:42,6464.36
14:08:47,6464.83
14:08:52,6465.31
14:08:57,6465.78
14:09:02,6465.95
14:09:06,6465.95
14:09:07,6466.06
14:09:12,6466.51
14:09:17,6466.12
14:09:22,6466.78
14:09:27,6466.57
14:09:32,6466.9
14:09:37,6467.28
14:09:42,6466.95
14:09:47,6467.08
14:09:52,6467.27
14:09:57,6467.5
14:10:02,6468.09
14:10:06,6468.09
14:10:07,6467.57
14:10:12,6468.24
14:10:17,6469.09
14:10:22,6469.96
14:10:27,6469.78
14:10:32,6469.57
14:10:37,6469.29
14:10:42,6469.72
14:10:47,6469.69
14:10:52,6469.44
14:10:57,6469.44
14:11:02,6469
14:11:05,6469
14:11:07,6468.88
14:11:12,6468.9
14:11:17,6469.19
14:11:22,6467.78
14:11:27,6467.85
14:11:32,6467.49
14:11:37,6467.93
14:11:42,6468.76
14:11:47,6468.77
14:11:52,6468.62
14:11:57,6469.22
14:12:02,6468.93
14:12:05,6468.93
14:12:07,6469.35
14:12:12,6469.54
14:12:17,6469.24
14:12:22,6469.5
14:12:27,6469.59
14:12:32,6469.13
14:12:37,6468.55
14:12:42,6468
14:12:47,6467.62
14:12:52,6466.67
14:12:57,6466.75
14:13:02,6466.23
14:13:05,6466.23
14:13:07,6466.47
14:13:12,6466.77
14:13:17,6466.85
14:13:22,6467.34
14:13:27,6467.84
14:13:32,6468.49
14:13:37,6468.97
14:13:42,6469.27
14:13:47,6469.61
14:13:52,6469.87
14:13:57,6470.03
14:14:02,6470.14
14:14:05,6470.14
14:14:07,6470.37
14:14:12,6469.52
14:14:17,6468.19
14:14:22,6467.75
14:14:27,6467.67
14:14:32,6468.51
14:14:37,6468.98
14:14:42,6470.12
14:14:47,6470.97
14:14:52,6471.4
14:14:57,6471.67
14:15:02,6471.22
14:15:05,6471.22
14:15:07,6470.52
14:15:12,6470.68
14:15:17,6470.3
14:15:22,6470.09
14:15:27,6470.49
14:15:32,6470.31
14:15:37,6470.07
14:15:42,6470.69
14:15:47,6470.45
14:15:52,6470.71
14:15:57,6469.98
